transaction_id,order_id,product_id,product_quantity,customer_id,order_status,order_date,name_customer,surname,email,name_product,price_cents
16524,1652,19,2,248,open,2023-03-10,Sandra,Sanchez,andrew48@example.com,Shaving Cream,800
236814,2368,19,4,158,open,2023-04-07,Jason,Barr,jacksonvincent@example.com,Shaving Cream,800
16126,1612,19,2,611,delivered,2023-03-08,Matthew,Beck,reedjenna@example.org,Shaving Cream,800
161210,1612,19,3,611,delivered,2023-03-08,Matthew,Beck,reedjenna@example.org,Shaving Cream,800
16143,1614,19,4,155,open,2023-03-08,Gabrielle,Johnston,jreese@example.org,Shaving Cream,800
22681,2268,19,5,778,paid,2023-04-04,Christopher,Forbes,osingh@example.net,Shaving Cream,800
393616,3936,19,2,184,paid,2023-06-11,Jonathan,King,jeff26@example.com,Shaving Cream,800
42997,4299,19,1,184,paid,2023-06-26,Jonathan,King,jeff26@example.com,Shaving Cream,800
22004,2200,19,5,344,paid,2023-04-03,Tracy,Moody,ksweeney@example.com,Shaving Cream,800
166915,1669,19,4,100,delivered,2023-03-11,Ian,Valdez,valeriesolomon@example.com,Shaving Cream,800
16701,1670,19,2,37,open,2023-03-11,Bryan,Lewis,john12@example.com,Shaving Cream,800
29475,2947,19,5,37,delivered,2023-04-30,Bryan,Lewis,john12@example.com,Shaving Cream,800
37716,3771,19,5,37,paid,2023-06-05,Bryan,Lewis,john12@example.com,Shaving Cream,800
256812,2568,19,3,819,open,2023-04-16,Jeremy,Manning,olivia61@example.com,Shaving Cream,800
16918,1691,19,2,804,open,2023-03-11,Mark,Smith,jameshayes@example.com,Shaving Cream,800
297211,2972,19,5,638,open,2023-05-02,Mariah,Hernandez,toliver@example.com,Shaving Cream,800
17228,1722,19,2,131,open,2023-03-12,Fernando,Flores,ejames@example.net,Shaving Cream,800
17292,1729,19,3,11,open,2023-03-12,Christopher,Hernandez,robinsoncourtney@example.net,Shaving Cream,800
32181,3218,19,5,11,paid,2023-05-11,Christopher,Hernandez,robinsoncourtney@example.net,Shaving Cream,800
17304,1730,19,5,441,paid,2023-03-12,Katie,Brown,cnicholson@example.org,Shaving Cream,800
174617,1746,19,3,485,delivered,2023-03-13,Brandon,Stanley,baileyamber@example.net,Shaving Cream,800
175810,1758,19,1,283,paid,2023-03-13,Charles,Scott,heather97@example.net,Shaving Cream,800
32235,3223,19,4,283,delivered,2023-05-11,Charles,Scott,heather97@example.net,Shaving Cream,800
362512,3625,19,4,283,delivered,2023-05-29,Charles,Scott,heather97@example.net,Shaving Cream,800
17760,1776,19,5,348,open,2023-03-14,Daniel,Moore,reginald71@example.org,Shaving Cream,800
17990,1799,19,5,77,open,2023-03-14,Sean,Berry,howardjade@example.org,Shaving Cream,800
25209,2520,19,5,77,open,2023-04-15,Sean,Berry,howardjade@example.org,Shaving Cream,800
392910,3929,19,1,77,paid,2023-06-11,Sean,Berry,howardjade@example.org,Shaving Cream,800
26454,2645,19,1,418,open,2023-04-20,Christopher,Luna,john40@example.net,Shaving Cream,800
21901,2190,19,2,24,open,2023-04-01,Bailey,Thompson,nhall@example.net,Shaving Cream,800
21905,2190,19,5,24,open,2023-04-01,Bailey,Thompson,nhall@example.net,Shaving Cream,800
21909,2190,19,1,24,open,2023-04-01,Bailey,Thompson,nhall@example.net,Shaving Cream,800
27761,2776,19,2,563,open,2023-04-24,Kimberly,King,roberto44@example.com,Shaving Cream,800
35384,3538,19,2,563,paid,2023-05-26,Kimberly,King,roberto44@example.com,Shaving Cream,800
23452,2345,19,4,322,delivered,2023-04-07,Thomas,Rodriguez,frankstephanie@example.org,Shaving Cream,800
18424,1842,19,3,898,delivered,2023-03-15,Janet,Davis,jessicagriffin@example.org,Shaving Cream,800
431710,4317,19,1,898,paid,2023-06-28,Janet,Davis,jessicagriffin@example.org,Shaving Cream,800
431713,4317,19,3,898,paid,2023-06-28,Janet,Davis,jessicagriffin@example.org,Shaving Cream,800
18549,1854,19,3,688,open,2023-03-16,Alan,Williams,john58@example.net,Shaving Cream,800
18594,1859,19,5,501,open,2023-03-17,Melanie,Andersen,hensleylindsey@example.com,Shaving Cream,800
18595,1859,19,1,501,open,2023-03-17,Melanie,Andersen,hensleylindsey@example.com,Shaving Cream,800
252610,2526,19,2,644,open,2023-04-15,Ryan,Gomez,charles38@example.org,Shaving Cream,800
38457,3845,19,2,644,delivered,2023-06-07,Ryan,Gomez,charles38@example.org,Shaving Cream,800
41107,4110,19,4,503,paid,2023-06-19,Megan,Hicks,hayesjessica@example.net,Shaving Cream,800
22074,2207,19,3,650,paid,2023-04-03,Heather,Chambers,esanchez@example.com,Shaving Cream,800
31613,3161,19,3,650,open,2023-05-09,Heather,Chambers,esanchez@example.com,Shaving Cream,800
208211,2082,19,3,537,paid,2023-03-29,Marilyn,Barton,jenningsjulie@example.org,Shaving Cream,800
37240,3724,19,4,606,delivered,2023-06-02,Jason,Williams,josephkhan@example.org,Shaving Cream,800
219211,2192,19,2,685,open,2023-04-02,Deanna,Garcia,charlespitts@example.net,Shaving Cream,800
23791,2379,19,4,685,paid,2023-04-08,Deanna,Garcia,charlespitts@example.net,Shaving Cream,800
23794,2379,19,4,685,paid,2023-04-08,Deanna,Garcia,charlespitts@example.net,Shaving Cream,800
358013,3580,19,4,949,paid,2023-05-28,Sergio,Guerrero,kjones@example.com,Shaving Cream,800
19201,1920,19,2,807,delivered,2023-03-20,Dawn,Hudson,christopherboyer@example.com,Shaving Cream,800
19464,1946,19,2,729,paid,2023-03-21,Edgar,Lucas,fowlerstephanie@example.net,Shaving Cream,800
197616,1976,19,1,487,delivered,2023-03-22,Christie,Bentley,rebecca54@example.com,Shaving Cream,800
19933,1993,19,2,825,paid,2023-03-23,Elizabeth,Sanders,angela62@example.org,Shaving Cream,800
36374,3637,19,2,756,open,2023-05-30,Timothy,Stephenson,grantmiguel@example.com,Shaving Cream,800
21477,2147,19,3,44,paid,2023-04-01,Jennifer,Dalton,crystal48@example.com,Shaving Cream,800
20377,2037,19,4,764,paid,2023-03-26,Robert,Turner,johnbass@example.org,Shaving Cream,800
206916,2069,19,3,796,open,2023-03-28,Timothy,Mitchell,billy45@example.org,Shaving Cream,800
33050,3305,19,5,433,open,2023-05-15,Alan,West,christopherfloyd@example.com,Shaving Cream,800
419511,4195,19,1,928,delivered,2023-06-21,Richard,Guzman,qhaley@example.com,Shaving Cream,800
419518,4195,19,4,928,delivered,2023-06-21,Richard,Guzman,qhaley@example.com,Shaving Cream,800
21445,2144,19,3,476,paid,2023-04-01,David,Patterson,aaronhall@example.net,Shaving Cream,800
30295,3029,19,1,476,paid,2023-05-04,David,Patterson,aaronhall@example.net,Shaving Cream,800
310311,3103,19,2,476,open,2023-05-07,David,Patterson,aaronhall@example.net,Shaving Cream,800
21459,2145,19,5,247,delivered,2023-04-01,James,Vance,phillip23@example.net,Shaving Cream,800
37748,3774,19,3,175,paid,2023-06-05,Renee,Rodriguez,saracalhoun@example.com,Shaving Cream,800
25901,2590,19,4,612,paid,2023-04-18,Barry,Hall,annayoung@example.com,Shaving Cream,800
21707,2170,19,5,781,delivered,2023-04-01,James,Patterson,dawn85@example.com,Shaving Cream,800
219410,2194,19,2,929,open,2023-04-03,Erin,Neal,kherring@example.net,Shaving Cream,800
34893,3489,19,5,498,delivered,2023-05-25,Alexander,Nelson,james65@example.org,Shaving Cream,800
37892,3789,19,4,498,open,2023-06-05,Alexander,Nelson,james65@example.org,Shaving Cream,800
40532,4053,19,5,607,open,2023-06-16,Norman,Anderson,davenportdouglas@example.net,Shaving Cream,800
23215,2321,19,4,189,paid,2023-04-06,Emily,Chambers,steinjulie@example.org,Shaving Cream,800
22561,2256,19,4,848,paid,2023-04-04,Amy,Gonzales,tprice@example.net,Shaving Cream,800
395315,3953,19,2,848,delivered,2023-06-11,Amy,Gonzales,tprice@example.net,Shaving Cream,800
28333,2833,19,3,814,open,2023-04-26,Kyle,Weaver,coxbradley@example.com,Shaving Cream,800
39521,3952,19,2,45,open,2023-06-11,Matthew,Davis,ashley51@example.org,Shaving Cream,800
39527,3952,19,3,45,open,2023-06-11,Matthew,Davis,ashley51@example.org,Shaving Cream,800
24358,2435,19,5,284,delivered,2023-04-10,Tammy,Kramer,christiemeyer@example.com,Shaving Cream,800
243512,2435,19,1,284,delivered,2023-04-10,Tammy,Kramer,christiemeyer@example.com,Shaving Cream,800
26346,2634,19,1,564,open,2023-04-20,Linda,Wilson,mary77@example.net,Shaving Cream,800
313110,3131,19,2,269,paid,2023-05-08,Barbara,Collins,andrewkrause@example.net,Shaving Cream,800
318316,3183,19,4,269,open,2023-05-09,Barbara,Collins,andrewkrause@example.net,Shaving Cream,800
33252,3325,19,4,49,paid,2023-05-16,Isaiah,Mitchell,randallwagner@example.org,Shaving Cream,800
388613,3886,19,1,867,paid,2023-06-09,Michael,Watts,michael44@example.net,Shaving Cream,800
236915,2369,19,1,196,open,2023-04-07,Brittany,Suarez,jonesjessica@example.net,Shaving Cream,800
31376,3137,19,5,893,open,2023-05-08,James,Barber,brownheather@example.org,Shaving Cream,800
362815,3628,19,1,893,open,2023-05-29,James,Barber,brownheather@example.org,Shaving Cream,800
23767,2376,19,3,232,paid,2023-04-07,Peter,Carson,jessicaperez@example.net,Shaving Cream,800
237613,2376,19,3,232,paid,2023-04-07,Peter,Carson,jessicaperez@example.net,Shaving Cream,800
23910,2391,19,3,392,open,2023-04-08,Penny,Holt,pearsonandrew@example.net,Shaving Cream,800
23916,2391,19,2,392,open,2023-04-08,Penny,Holt,pearsonandrew@example.net,Shaving Cream,800
33747,3374,19,2,947,paid,2023-05-18,Destiny,Martin,christinecompton@example.net,Shaving Cream,800
36265,3626,19,3,70,delivered,2023-05-29,Michele,Arnold,jordan04@example.net,Shaving Cream,800
28578,2857,19,1,467,delivered,2023-04-27,Kelly,Arnold,angela12@example.org,Shaving Cream,800
379518,3795,19,5,32,delivered,2023-06-06,Regina,Ward,courtneyhuffman@example.net,Shaving Cream,800
24462,2446,19,3,235,paid,2023-04-11,Kenneth,Brown,anthonyward@example.com,Shaving Cream,800
24466,2446,19,4,235,paid,2023-04-11,Kenneth,Brown,anthonyward@example.com,Shaving Cream,800
38980,3898,19,4,235,delivered,2023-06-10,Kenneth,Brown,anthonyward@example.com,Shaving Cream,800
358611,3586,19,3,458,delivered,2023-05-28,Dylan,May,james28@example.com,Shaving Cream,800
39638,3963,19,3,458,open,2023-06-12,Dylan,May,james28@example.com,Shaving Cream,800
419614,4196,19,4,458,paid,2023-06-21,Dylan,May,james28@example.com,Shaving Cream,800
31980,3198,19,4,425,paid,2023-05-10,Stephanie,Hughes,christopher53@example.org,Shaving Cream,800
36830,3683,19,1,186,delivered,2023-05-31,Michael,Hammond,cle@example.net,Shaving Cream,800
39833,3983,19,2,186,delivered,2023-06-13,Michael,Hammond,cle@example.net,Shaving Cream,800
270910,2709,19,3,622,paid,2023-04-21,Marissa,Bruce,qjordan@example.org,Shaving Cream,800
29641,2964,19,4,505,open,2023-05-01,Melissa,Wallace,alexaortiz@example.com,Shaving Cream,800
39083,3908,19,4,967,open,2023-06-10,James,Mann,eross@example.com,Shaving Cream,800
28717,2871,19,3,475,delivered,2023-04-27,Karen,Bowen,idaniel@example.net,Shaving Cream,800
32463,3246,19,3,615,delivered,2023-05-12,Caleb,Barker,asmith@example.com,Shaving Cream,800
380312,3803,19,5,886,delivered,2023-06-06,Jeffrey,Barber,xbuck@example.org,Shaving Cream,800
29826,2982,19,4,845,paid,2023-05-02,Edward,Soto,lori89@example.net,Shaving Cream,800
35000,3500,19,4,461,paid,2023-05-25,Loretta,Walls,johnwallace@example.net,Shaving Cream,800
39629,3962,19,3,739,paid,2023-06-12,Zachary,Kirby,emma20@example.net,Shaving Cream,800
31337,3133,19,4,278,paid,2023-05-08,Deanna,Winters,roymichael@example.org,Shaving Cream,800
33604,3360,19,5,301,paid,2023-05-17,Nicholas,Berger,chapmanstephen@example.org,Shaving Cream,800
37440,3744,19,2,948,open,2023-06-04,Beverly,Brown,michael99@example.com,Shaving Cream,800
37456,3745,19,3,826,delivered,2023-06-04,Kayla,Taylor,jhenry@example.com,Shaving Cream,800
40176,4017,19,3,730,paid,2023-06-15,Edward,Anderson,bmejia@example.net,Shaving Cream,800
11317,113,42,1,311,delivered,2023-01-04,Ryan,Obrien,jgonzalez@example.org,Plastic Wrap,600
4995,499,42,2,540,open,2023-01-22,Lori,Hansen,plarsen@example.org,Plastic Wrap,600
15263,1526,42,4,646,delivered,2023-03-02,James,Carpenter,tiffanystark@example.net,Plastic Wrap,600
15474,1547,42,3,646,delivered,2023-03-03,James,Carpenter,tiffanystark@example.net,Plastic Wrap,600
25592,2559,42,4,646,open,2023-04-16,James,Carpenter,tiffanystark@example.net,Plastic Wrap,600
25598,2559,42,1,646,open,2023-04-16,James,Carpenter,tiffanystark@example.net,Plastic Wrap,600
29319,2931,42,4,570,open,2023-04-30,Fred,Gonzales,ecowan@example.com,Plastic Wrap,600
43318,4331,42,4,570,delivered,2023-06-29,Fred,Gonzales,ecowan@example.com,Plastic Wrap,600
433113,4331,42,1,570,delivered,2023-06-29,Fred,Gonzales,ecowan@example.com,Plastic Wrap,600
814,8,42,1,120,delivered,2023-01-02,Casey,Owens,drasmussen@example.net,Plastic Wrap,600
33621,3362,42,5,120,delivered,2023-05-17,Casey,Owens,drasmussen@example.net,Plastic Wrap,600
12332,1233,42,1,687,paid,2023-02-18,Brad,Martinez,jason10@example.org,Plastic Wrap,600
196110,1961,42,1,773,paid,2023-03-22,Ashley,Barrett,lewistheodore@example.com,Plastic Wrap,600
9599,959,42,5,439,paid,2023-02-09,Tracy,Williams,pbriggs@example.net,Plastic Wrap,600
14312,1431,42,1,439,open,2023-02-27,Tracy,Williams,pbriggs@example.net,Plastic Wrap,600
42123,4212,42,5,479,paid,2023-06-22,Anna,Brown,jennifer66@example.net,Plastic Wrap,600
364310,3643,42,2,234,open,2023-05-30,Heather,Baker,harrisadam@example.org,Plastic Wrap,600
26581,2658,42,1,546,delivered,2023-04-20,Margaret,Singh,dixonjonathan@example.com,Plastic Wrap,600
15128,1512,42,3,321,delivered,2023-03-02,Patricia,Davis,burnetttimothy@example.net,Plastic Wrap,600
7810,78,42,4,71,open,2023-01-03,Alexander,Tucker,jeremy43@example.org,Plastic Wrap,600
11481,1148,42,2,609,delivered,2023-02-16,Herbert,Hayes,emily77@example.com,Plastic Wrap,600
19478,1947,42,3,911,delivered,2023-03-21,Melissa,Sweeney,gregory50@example.org,Plastic Wrap,600
31972,3197,42,3,911,paid,2023-05-10,Melissa,Sweeney,gregory50@example.org,Plastic Wrap,600
14605,1460,42,5,816,delivered,2023-02-28,Ian,Conner,brittany70@example.net,Plastic Wrap,600
28296,2829,42,2,880,open,2023-04-26,Gabriel,Klein,mcdonaldkendra@example.org,Plastic Wrap,600
43196,4319,42,1,880,open,2023-06-28,Gabriel,Klein,mcdonaldkendra@example.org,Plastic Wrap,600
431917,4319,42,4,880,open,2023-06-28,Gabriel,Klein,mcdonaldkendra@example.org,Plastic Wrap,600
420917,4209,42,5,399,open,2023-06-21,David,Harris,evansjennifer@example.com,Plastic Wrap,600
420918,4209,42,3,399,open,2023-06-21,David,Harris,evansjennifer@example.com,Plastic Wrap,600
205713,2057,42,4,309,paid,2023-03-28,Robert,Williams,perkinsjacob@example.net,Plastic Wrap,600
264211,2642,42,3,133,delivered,2023-04-20,Pamela,Nichols,zlopez@example.net,Plastic Wrap,600
29349,2934,42,1,133,open,2023-04-30,Pamela,Nichols,zlopez@example.net,Plastic Wrap,600
38329,3832,42,3,299,open,2023-06-07,Elizabeth,Keller,trobinson@example.com,Plastic Wrap,600
21240,2124,42,5,514,paid,2023-03-30,Philip,Hayes,natalie59@example.org,Plastic Wrap,600
411,41,42,1,1000,delivered,2023-01-02,Patricia,Hood,jacobdunn@example.net,Plastic Wrap,600
407213,4072,42,4,1000,delivered,2023-06-18,Patricia,Hood,jacobdunn@example.net,Plastic Wrap,600
34868,3486,42,2,365,open,2023-05-25,Catherine,Perez,hollowaylaura@example.net,Plastic Wrap,600
157217,1572,42,1,930,delivered,2023-03-03,Douglas,Serrano,julie47@example.net,Plastic Wrap,600
271614,2716,42,2,206,delivered,2023-04-21,Dalton,Jackson,donald68@example.net,Plastic Wrap,600
15984,1598,42,3,562,paid,2023-03-08,Adam,White,kathleenfitzgerald@example.com,Plastic Wrap,600
277512,2775,42,3,562,delivered,2023-04-24,Adam,White,kathleenfitzgerald@example.com,Plastic Wrap,600
4915,49,42,5,847,delivered,2023-01-03,Wesley,Bradford,michelle35@example.com,Plastic Wrap,600
33645,3364,42,1,847,delivered,2023-05-17,Wesley,Bradford,michelle35@example.com,Plastic Wrap,600
505,50,42,4,791,open,2023-01-03,Jordan,Freeman,ayalamichael@example.com,Plastic Wrap,600
229715,2297,42,5,557,open,2023-04-05,Kristen,Jones,lambertalexandra@example.org,Plastic Wrap,600
42107,4210,42,5,557,open,2023-06-21,Kristen,Jones,lambertalexandra@example.org,Plastic Wrap,600
24811,2481,42,3,789,open,2023-04-13,Brian,Smith,vrodriguez@example.org,Plastic Wrap,600
33360,3336,42,4,536,paid,2023-05-16,Christopher,White,dorisgreen@example.com,Plastic Wrap,600
33366,3336,42,2,536,paid,2023-05-16,Christopher,White,dorisgreen@example.com,Plastic Wrap,600
28406,2840,42,2,377,paid,2023-04-26,Mary,Chan,mark01@example.net,Plastic Wrap,600
36739,3673,42,2,205,paid,2023-05-31,Stanley,Parsons,pterrell@example.org,Plastic Wrap,600
367313,3673,42,2,205,paid,2023-05-31,Stanley,Parsons,pterrell@example.org,Plastic Wrap,600
16954,1695,42,3,222,delivered,2023-03-11,Mario,Lewis,james45@example.org,Plastic Wrap,600
25970,2597,42,3,333,open,2023-04-18,Victoria,Smith,xsmith@example.org,Plastic Wrap,600
30863,3086,42,2,754,open,2023-05-07,Corey,Arroyo,juliebrewer@example.org,Plastic Wrap,600
9069,906,42,2,912,delivered,2023-02-08,Jack,Nichols,patricia03@example.net,Plastic Wrap,600
22230,2223,42,2,912,open,2023-04-03,Jack,Nichols,patricia03@example.net,Plastic Wrap,600
266610,2666,42,1,912,open,2023-04-20,Jack,Nichols,patricia03@example.net,Plastic Wrap,600
34774,3477,42,4,452,open,2023-05-25,Lisa,Johnson,aholmes@example.org,Plastic Wrap,600
31360,3136,42,3,128,delivered,2023-05-08,Brenda,Smith,matthew82@example.com,Plastic Wrap,600
31366,3136,42,1,128,delivered,2023-05-08,Brenda,Smith,matthew82@example.com,Plastic Wrap,600
141911,1419,42,3,33,open,2023-02-26,Dennis,Jones,nbaker@example.com,Plastic Wrap,600
35879,3587,42,3,722,paid,2023-05-28,Brendan,Bennett,wattsdawn@example.org,Plastic Wrap,600
42337,4233,42,5,995,open,2023-06-24,Julie,Walker,amartin@example.org,Plastic Wrap,600
37797,3779,42,2,86,delivered,2023-06-05,Gabriel,Martin,qelliott@example.com,Plastic Wrap,600
155116,1551,42,4,334,open,2023-03-03,Alison,Olson,molinaleah@example.org,Plastic Wrap,600
358813,3588,42,1,334,paid,2023-05-28,Alison,Olson,molinaleah@example.org,Plastic Wrap,600
115919,1159,42,3,115,paid,2023-02-16,Michael,Brown,mcmahonmarcus@example.com,Plastic Wrap,600
40473,4047,42,2,493,delivered,2023-06-16,Madison,Kemp,peterramirez@example.org,Plastic Wrap,600
25014,2501,42,5,477,delivered,2023-04-15,Nancy,Lucero,james30@example.com,Plastic Wrap,600
34834,3483,42,5,477,open,2023-05-25,Nancy,Lucero,james30@example.com,Plastic Wrap,600
911,91,42,2,854,open,2023-01-03,Jeremy,Silva,wileysharon@example.org,Plastic Wrap,600
42442,4244,42,2,297,delivered,2023-06-24,Joseph,Barnett,fgarcia@example.org,Plastic Wrap,600
42447,4244,42,4,297,delivered,2023-06-24,Joseph,Barnett,fgarcia@example.org,Plastic Wrap,600
6292,629,42,3,107,open,2023-01-26,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
19385,1938,42,5,107,delivered,2023-03-21,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
35813,3581,42,5,107,open,2023-05-28,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
358110,3581,42,1,107,open,2023-05-28,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
38291,3829,42,2,107,paid,2023-06-07,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
39663,3966,42,4,107,delivered,2023-06-12,Christopher,Miller,churchvictoria@example.org,Plastic Wrap,600
13477,1347,42,4,102,open,2023-02-21,Megan,Lopez,andersonjeff@example.com,Plastic Wrap,600
7674,767,42,1,151,delivered,2023-02-04,Heather,Morales,otorres@example.org,Plastic Wrap,600
1002,100,42,5,922,open,2023-01-04,Cassandra,Castro,scottperez@example.com,Plastic Wrap,600
26043,2604,42,2,17,paid,2023-04-18,Thomas,Walters,davidzavala@example.org,Plastic Wrap,600
1069,106,42,5,797,paid,2023-01-04,Linda,Turner,ruthvargas@example.net,Plastic Wrap,600
13267,1326,42,5,84,paid,2023-02-21,Robert,Mitchell,laurenpeterson@example.net,Plastic Wrap,600
171813,1718,42,1,84,paid,2023-03-12,Robert,Mitchell,laurenpeterson@example.net,Plastic Wrap,600
73712,737,42,4,386,delivered,2023-02-03,Dale,Carter,icrawford@example.org,Plastic Wrap,600
18284,1828,42,2,386,paid,2023-03-15,Dale,Carter,icrawford@example.org,Plastic Wrap,600
41683,4168,42,5,386,delivered,2023-06-20,Dale,Carter,icrawford@example.org,Plastic Wrap,600
11012,110,42,1,305,open,2023-01-04,Lauren,Garcia,kimberlynelson@example.org,Plastic Wrap,600
11013,110,42,3,305,open,2023-01-04,Lauren,Garcia,kimberlynelson@example.org,Plastic Wrap,600
31604,3160,42,2,305,paid,2023-05-09,Lauren,Garcia,kimberlynelson@example.org,Plastic Wrap,600
316011,3160,42,1,305,paid,2023-05-09,Lauren,Garcia,kimberlynelson@example.org,Plastic Wrap,600
1125,112,42,5,144,delivered,2023-01-04,David,Anderson,srosales@example.net,Plastic Wrap,600
1126,112,42,3,144,delivered,2023-01-04,David,Anderson,srosales@example.net,Plastic Wrap,600
1129,112,42,2,144,delivered,2023-01-04,David,Anderson,srosales@example.net,Plastic Wrap,600
1161,116,42,5,287,paid,2023-01-04,Thomas,Douglas,davenportscott@example.com,Plastic Wrap,600
1166,116,42,4,287,paid,2023-01-04,Thomas,Douglas,davenportscott@example.com,Plastic Wrap,600
202616,2026,42,2,287,paid,2023-03-25,Thomas,Douglas,davenportscott@example.com,Plastic Wrap,600
20803,2080,42,3,20,delivered,2023-03-29,Lisa,Lopez,morganjustin@example.com,Plastic Wrap,600
1730,173,42,4,728,open,2023-01-07,Jessica,Howard,jonesrobert@example.org,Plastic Wrap,600
173616,1736,42,4,316,delivered,2023-03-12,Brandon,Miller,juankidd@example.org,Plastic Wrap,600
