transaction_id,order_id,product_id,product_quantity,customer_id,order_status,order_date,name_customer,surname,email,name_product,price_cents
8331,833,3,3,354,open,2023-02-06,Ashley,Shaffer,dustinhall@example.net,All-Purpose Cleaner,1000
83310,833,3,5,354,open,2023-02-06,Ashley,Shaffer,dustinhall@example.net,All-Purpose Cleaner,1000
427711,4277,3,4,354,open,2023-06-26,Ashley,Shaffer,dustinhall@example.net,All-Purpose Cleaner,1000
13340,1334,3,4,614,paid,2023-02-21,Roy,Crawford,douglas84@example.org,All-Purpose Cleaner,1000
13343,1334,3,2,614,paid,2023-02-21,Roy,Crawford,douglas84@example.org,All-Purpose Cleaner,1000
16564,1656,3,5,614,paid,2023-03-10,Roy,Crawford,douglas84@example.org,All-Purpose Cleaner,1000
274711,2747,3,1,934,delivered,2023-04-22,Sharon,Ryan,shieldssherri@example.net,All-Purpose Cleaner,1000
6713,671,3,5,665,paid,2023-01-27,Marissa,Baker,wwilson@example.com,All-Purpose Cleaner,1000
36162,3616,3,5,665,paid,2023-05-29,Marissa,Baker,wwilson@example.com,All-Purpose Cleaner,1000
20096,2009,3,4,470,open,2023-03-24,Miguel,Howell,qponce@example.org,All-Purpose Cleaner,1000
340912,3409,3,5,470,paid,2023-05-18,Miguel,Howell,qponce@example.org,All-Purpose Cleaner,1000
3898,389,3,3,169,delivered,2023-01-18,Drew,Edwards,larry02@example.org,All-Purpose Cleaner,1000
34287,3428,3,1,169,open,2023-05-20,Drew,Edwards,larry02@example.org,All-Purpose Cleaner,1000
4782,478,3,1,752,paid,2023-01-22,Michael,Yang,susanjones@example.net,All-Purpose Cleaner,1000
8020,802,3,1,137,delivered,2023-02-04,Brittney,Parker,sheilaparker@example.org,All-Purpose Cleaner,1000
8027,802,3,2,137,delivered,2023-02-04,Brittney,Parker,sheilaparker@example.org,All-Purpose Cleaner,1000
36840,3684,3,1,666,delivered,2023-05-31,Jonathan,Pacheco,brian11@example.net,All-Purpose Cleaner,1000
80813,808,3,1,991,paid,2023-02-04,Ashley,Richards,erocha@example.org,All-Purpose Cleaner,1000
172311,1723,3,1,593,open,2023-03-12,Debbie,Collins,robert87@example.net,All-Purpose Cleaner,1000
202219,2022,3,2,592,open,2023-03-25,Matthew,Ramirez,april87@example.org,All-Purpose Cleaner,1000
16603,1660,3,3,252,delivered,2023-03-11,Ronnie,Schultz,lisastewart@example.org,All-Purpose Cleaner,1000
23160,2316,3,3,252,paid,2023-04-06,Ronnie,Schultz,lisastewart@example.org,All-Purpose Cleaner,1000
40714,407,3,4,866,delivered,2023-01-19,Cassandra,Nash,velasquezlori@example.org,All-Purpose Cleaner,1000
56713,567,3,3,866,paid,2023-01-24,Cassandra,Nash,velasquezlori@example.org,All-Purpose Cleaner,1000
4081,408,3,4,170,paid,2023-01-19,Tina,Wood,sanchezdaniel@example.com,All-Purpose Cleaner,1000
4151,415,3,3,667,paid,2023-01-20,Daniel,Newman,whiterachel@example.org,All-Purpose Cleaner,1000
27641,2764,3,3,549,open,2023-04-23,Susan,Kelly,pwilson@example.com,All-Purpose Cleaner,1000
15591,1559,3,2,753,paid,2023-03-03,Cynthia,Moore,bryancarney@example.net,All-Purpose Cleaner,1000
14833,1483,3,4,343,paid,2023-02-28,James,Brown,brandonmckee@example.net,All-Purpose Cleaner,1000
4279,427,3,4,268,delivered,2023-01-20,Samuel,Jones,conleypeter@example.org,All-Purpose Cleaner,1000
11366,1136,3,1,724,delivered,2023-02-15,Lori,Smith,qbailey@example.com,All-Purpose Cleaner,1000
6217,621,3,4,986,paid,2023-01-26,Michael,Turner,veronica93@example.net,All-Purpose Cleaner,1000
62115,621,3,5,986,paid,2023-01-26,Michael,Turner,veronica93@example.net,All-Purpose Cleaner,1000
31918,3191,3,1,986,open,2023-05-10,Michael,Turner,veronica93@example.net,All-Purpose Cleaner,1000
15968,1596,3,1,336,open,2023-03-08,Eric,Blankenship,crystal57@example.net,All-Purpose Cleaner,1000
21330,2133,3,3,336,open,2023-03-31,Eric,Blankenship,crystal57@example.net,All-Purpose Cleaner,1000
22224,2222,3,4,492,paid,2023-04-03,Samantha,White,wschneider@example.net,All-Purpose Cleaner,1000
25664,2566,3,5,68,delivered,2023-04-16,Edward,Nelson,rmendoza@example.com,All-Purpose Cleaner,1000
4415,441,3,4,87,delivered,2023-01-20,Tiffany,Zamora,wwatson@example.org,All-Purpose Cleaner,1000
44118,441,3,1,87,delivered,2023-01-20,Tiffany,Zamora,wwatson@example.org,All-Purpose Cleaner,1000
44119,441,3,5,87,delivered,2023-01-20,Tiffany,Zamora,wwatson@example.org,All-Purpose Cleaner,1000
7070,707,3,5,853,delivered,2023-01-29,Paul,Gonzalez,stevendavis@example.net,All-Purpose Cleaner,1000
45012,450,3,3,966,paid,2023-01-21,James,Klein,benjaminwilliams@example.org,All-Purpose Cleaner,1000
142611,1426,3,2,767,open,2023-02-26,Thomas,Mann,williamthomas@example.com,All-Purpose Cleaner,1000
6972,697,3,2,958,paid,2023-01-28,Bridget,Schwartz,annroach@example.com,All-Purpose Cleaner,1000
69711,697,3,5,958,paid,2023-01-28,Bridget,Schwartz,annroach@example.com,All-Purpose Cleaner,1000
4561,456,3,5,1,open,2023-01-21,James,Koch,jason23@example.net,All-Purpose Cleaner,1000
28144,2814,3,4,901,delivered,2023-04-26,Jennifer,Garcia,clarkechad@example.net,All-Purpose Cleaner,1000
23886,2388,3,2,428,delivered,2023-04-08,Brittany,James,davistina@example.net,All-Purpose Cleaner,1000
10939,1093,3,5,629,open,2023-02-14,Lindsay,Scott,edward94@example.net,All-Purpose Cleaner,1000
116617,1166,3,4,629,delivered,2023-02-16,Lindsay,Scott,edward94@example.net,All-Purpose Cleaner,1000
40594,4059,3,1,298,delivered,2023-06-17,Sharon,Smith,fgarcia@example.com,All-Purpose Cleaner,1000
10962,1096,3,4,213,delivered,2023-02-14,Thomas,Thomas,simmonsdaniel@example.com,All-Purpose Cleaner,1000
32010,3201,3,2,213,delivered,2023-05-10,Thomas,Thomas,simmonsdaniel@example.com,All-Purpose Cleaner,1000
42709,4270,3,4,655,delivered,2023-06-26,Christopher,Harris,andersonkirsten@example.net,All-Purpose Cleaner,1000
17393,1739,3,4,455,delivered,2023-03-12,Nicholas,Miller,melissapark@example.net,All-Purpose Cleaner,1000
17395,1739,3,5,455,delivered,2023-03-12,Nicholas,Miller,melissapark@example.net,All-Purpose Cleaner,1000
32959,3295,3,4,455,open,2023-05-15,Nicholas,Miller,melissapark@example.net,All-Purpose Cleaner,1000
338112,3381,3,5,455,open,2023-05-18,Nicholas,Miller,melissapark@example.net,All-Purpose Cleaner,1000
18340,1834,3,4,663,open,2023-03-15,Elizabeth,Shaw,danielle33@example.org,All-Purpose Cleaner,1000
4828,482,3,2,936,delivered,2023-01-22,Robert,Khan,stricklandsusan@example.net,All-Purpose Cleaner,1000
4870,487,3,4,882,delivered,2023-01-22,Donna,Coleman,qbrowning@example.com,All-Purpose Cleaner,1000
10391,1039,3,1,882,open,2023-02-12,Donna,Coleman,qbrowning@example.com,All-Purpose Cleaner,1000
48819,488,3,3,635,paid,2023-01-22,Amy,Peterson,sherylkemp@example.org,All-Purpose Cleaner,1000
200210,2002,3,1,565,paid,2023-03-24,Emily,Williams,cassidy87@example.net,All-Purpose Cleaner,1000
4931,493,3,4,680,delivered,2023-01-22,Peggy,Mueller,matthewcervantes@example.com,All-Purpose Cleaner,1000
43321,4332,3,5,680,paid,2023-06-29,Peggy,Mueller,matthewcervantes@example.com,All-Purpose Cleaner,1000
29167,2916,3,2,454,paid,2023-04-30,Michael,Valencia,armstrongjulian@example.net,All-Purpose Cleaner,1000
7562,756,3,1,280,delivered,2023-02-03,Jon,Ortega,robertmcconnell@example.com,All-Purpose Cleaner,1000
18871,1887,3,2,280,open,2023-03-18,Jon,Ortega,robertmcconnell@example.com,All-Purpose Cleaner,1000
26415,2641,3,2,280,open,2023-04-20,Jon,Ortega,robertmcconnell@example.com,All-Purpose Cleaner,1000
17274,1727,3,5,164,open,2023-03-12,Christopher,Henry,rnguyen@example.com,All-Purpose Cleaner,1000
172712,1727,3,1,164,open,2023-03-12,Christopher,Henry,rnguyen@example.com,All-Purpose Cleaner,1000
172713,1727,3,5,164,open,2023-03-12,Christopher,Henry,rnguyen@example.com,All-Purpose Cleaner,1000
50414,504,3,3,926,open,2023-01-22,Joshua,Ball,cookkirsten@example.org,All-Purpose Cleaner,1000
50418,504,3,1,926,open,2023-01-22,Joshua,Ball,cookkirsten@example.org,All-Purpose Cleaner,1000
20483,2048,3,3,926,delivered,2023-03-28,Joshua,Ball,cookkirsten@example.org,All-Purpose Cleaner,1000
7516,751,3,3,63,delivered,2023-02-03,Eric,Farrell,nwilliams@example.net,All-Purpose Cleaner,1000
75111,751,3,4,63,delivered,2023-02-03,Eric,Farrell,nwilliams@example.net,All-Purpose Cleaner,1000
31126,3112,3,3,63,delivered,2023-05-07,Eric,Farrell,nwilliams@example.net,All-Purpose Cleaner,1000
343413,3434,3,4,711,delivered,2023-05-20,Terrence,Allen,rodriguezjonathan@example.org,All-Purpose Cleaner,1000
14418,1441,3,3,254,open,2023-02-27,Daniel,Yates,richard98@example.com,All-Purpose Cleaner,1000
14455,1445,3,4,600,delivered,2023-02-28,Wendy,Shields,pauldale@example.net,All-Purpose Cleaner,1000
354711,3547,3,4,702,open,2023-05-26,Rebecca,Ramirez,wclark@example.org,All-Purpose Cleaner,1000
15504,1550,3,4,145,delivered,2023-03-03,Linda,Ford,davidclark@example.net,All-Purpose Cleaner,1000
42765,4276,3,1,203,paid,2023-06-26,Sydney,Wright,uchavez@example.net,All-Purpose Cleaner,1000
42766,4276,3,5,203,paid,2023-06-26,Sydney,Wright,uchavez@example.net,All-Purpose Cleaner,1000
9689,968,3,1,887,open,2023-02-10,Janet,Ellis,danielhoward@example.org,All-Purpose Cleaner,1000
96812,968,3,4,887,open,2023-02-10,Janet,Ellis,danielhoward@example.org,All-Purpose Cleaner,1000
5332,533,3,1,119,open,2023-01-23,Michael,Scott,lindathomas@example.org,All-Purpose Cleaner,1000
14061,1406,3,4,119,open,2023-02-25,Michael,Scott,lindathomas@example.org,All-Purpose Cleaner,1000
14067,1406,3,3,119,open,2023-02-25,Michael,Scott,lindathomas@example.org,All-Purpose Cleaner,1000
38442,3844,3,1,119,paid,2023-06-07,Michael,Scott,lindathomas@example.org,All-Purpose Cleaner,1000
191115,1911,3,2,720,open,2023-03-19,Susan,Buchanan,ruthjarvis@example.org,All-Purpose Cleaner,1000
194810,1948,3,3,720,delivered,2023-03-21,Susan,Buchanan,ruthjarvis@example.org,All-Purpose Cleaner,1000
25947,2594,3,3,720,open,2023-04-18,Susan,Buchanan,ruthjarvis@example.org,All-Purpose Cleaner,1000
6622,662,3,4,359,delivered,2023-01-26,Anne,Prince,handerson@example.com,All-Purpose Cleaner,1000
6627,662,3,3,359,delivered,2023-01-26,Anne,Prince,handerson@example.com,All-Purpose Cleaner,1000
289217,2892,3,2,359,open,2023-04-28,Anne,Prince,handerson@example.com,All-Purpose Cleaner,1000
209212,2092,3,5,116,paid,2023-03-29,Jessica,Valencia,ylopez@example.net,All-Purpose Cleaner,1000
54515,545,3,1,539,delivered,2023-01-23,Lindsay,Chaney,davidwilliams@example.org,All-Purpose Cleaner,1000
23421,2342,3,2,539,delivered,2023-04-07,Lindsay,Chaney,davidwilliams@example.org,All-Purpose Cleaner,1000
23299,2329,3,2,974,open,2023-04-07,Taylor,Craig,bryan15@example.com,All-Purpose Cleaner,1000
25806,2580,3,1,974,paid,2023-04-18,Taylor,Craig,bryan15@example.com,All-Purpose Cleaner,1000
147414,1474,3,5,800,delivered,2023-02-28,Joel,Carpenter,alexyoung@example.com,All-Purpose Cleaner,1000
147415,1474,3,3,800,delivered,2023-02-28,Joel,Carpenter,alexyoung@example.com,All-Purpose Cleaner,1000
35137,3513,3,3,800,delivered,2023-05-25,Joel,Carpenter,alexyoung@example.com,All-Purpose Cleaner,1000
5527,552,3,4,97,paid,2023-01-23,Martin,Mendoza,gwilliams@example.com,All-Purpose Cleaner,1000
60612,606,3,3,435,open,2023-01-25,Caroline,Chen,darrellhorn@example.org,All-Purpose Cleaner,1000
39648,3964,3,5,168,open,2023-06-12,Vanessa,Young,nicholascook@example.org,All-Purpose Cleaner,1000
5653,565,3,1,488,delivered,2023-01-23,Dustin,Underwood,ngonzalez@example.net,All-Purpose Cleaner,1000
31760,3176,3,5,488,open,2023-05-09,Dustin,Underwood,ngonzalez@example.net,All-Purpose Cleaner,1000
31767,3176,3,1,488,open,2023-05-09,Dustin,Underwood,ngonzalez@example.net,All-Purpose Cleaner,1000
27324,2732,3,4,456,delivered,2023-04-22,Cody,Hoover,robert34@example.com,All-Purpose Cleaner,1000
5696,569,3,3,984,paid,2023-01-24,Ryan,Holden,aprilwalters@example.org,All-Purpose Cleaner,1000
8364,836,3,2,962,open,2023-02-06,Anna,Thomas,kerrjustin@example.net,All-Purpose Cleaner,1000
22465,2246,3,5,178,open,2023-04-04,Betty,Cabrera,stacyburns@example.net,All-Purpose Cleaner,1000
29433,2943,3,3,178,paid,2023-04-30,Betty,Cabrera,stacyburns@example.net,All-Purpose Cleaner,1000
40023,4002,3,5,178,paid,2023-06-15,Betty,Cabrera,stacyburns@example.net,All-Purpose Cleaner,1000
40823,4082,3,2,320,open,2023-06-18,John,Williams,christophersmith@example.net,All-Purpose Cleaner,1000
42877,4287,3,4,320,open,2023-06-26,John,Williams,christophersmith@example.net,All-Purpose Cleaner,1000
36193,3619,3,2,416,paid,2023-05-29,Brandon,Brock,cmorton@example.net,All-Purpose Cleaner,1000
7651,765,3,1,109,open,2023-02-03,Melissa,Moore,nathanweber@example.net,All-Purpose Cleaner,1000
370310,3703,3,5,109,open,2023-06-01,Melissa,Moore,nathanweber@example.net,All-Purpose Cleaner,1000
30420,3042,3,2,35,open,2023-05-04,Michelle,Hensley,arussell@example.com,All-Purpose Cleaner,1000
7965,796,3,2,900,delivered,2023-02-04,Karen,Young,micheal43@example.com,All-Purpose Cleaner,1000
8042,804,3,2,900,delivered,2023-02-04,Karen,Young,micheal43@example.com,All-Purpose Cleaner,1000
10095,1009,3,2,900,delivered,2023-02-10,Karen,Young,micheal43@example.com,All-Purpose Cleaner,1000
5842,584,3,5,555,open,2023-01-24,Anthony,King,hutchinsonwilliam@example.net,All-Purpose Cleaner,1000
20644,2064,3,2,383,delivered,2023-03-28,Tammy,Ramirez,william01@example.net,All-Purpose Cleaner,1000
5871,587,3,4,90,delivered,2023-01-24,Alyssa,York,jonathan01@example.net,All-Purpose Cleaner,1000
5877,587,3,4,90,delivered,2023-01-24,Alyssa,York,jonathan01@example.net,All-Purpose Cleaner,1000
22208,2220,3,4,782,paid,2023-04-03,Katherine,Marshall,michaeldunn@example.net,All-Purpose Cleaner,1000
24785,2478,3,5,969,open,2023-04-13,Dawn,Hodges,galvananna@example.org,All-Purpose Cleaner,1000
24788,2478,3,2,969,open,2023-04-13,Dawn,Hodges,galvananna@example.org,All-Purpose Cleaner,1000
32054,3205,3,4,969,open,2023-05-10,Dawn,Hodges,galvananna@example.org,All-Purpose Cleaner,1000
16372,1637,3,3,318,open,2023-03-09,Lauren,Zavala,michael53@example.com,All-Purpose Cleaner,1000
39925,3992,3,4,699,open,2023-06-14,Denise,Harris,arthurweeks@example.org,All-Purpose Cleaner,1000
28890,2889,3,3,827,open,2023-04-28,Erika,Mcclain,wharris@example.org,All-Purpose Cleaner,1000
6045,604,3,4,243,delivered,2023-01-25,Anna,Sanchez,sandersjonathan@example.com,All-Purpose Cleaner,1000
6059,605,3,3,370,paid,2023-01-25,Allison,Carpenter,mcdonaldaaron@example.net,All-Purpose Cleaner,1000
60512,605,3,2,370,paid,2023-01-25,Allison,Carpenter,mcdonaldaaron@example.net,All-Purpose Cleaner,1000
18747,1874,3,5,370,paid,2023-03-17,Allison,Carpenter,mcdonaldaaron@example.net,All-Purpose Cleaner,1000
11934,1193,3,1,462,paid,2023-02-17,Colin,Martinez,jackiesmith@example.org,All-Purpose Cleaner,1000
37509,3750,3,3,445,open,2023-06-04,Elaine,Davis,jorge00@example.net,All-Purpose Cleaner,1000
6184,618,3,5,4,open,2023-01-26,Brandon,Odom,hernandezjody@example.com,All-Purpose Cleaner,1000
6221,622,3,3,599,delivered,2023-01-26,Catherine,Washington,timothy27@example.org,All-Purpose Cleaner,1000
28733,2873,3,4,34,delivered,2023-04-27,Laura,Wilson,manuelmitchell@example.com,All-Purpose Cleaner,1000
345412,3454,3,4,34,open,2023-05-22,Laura,Wilson,manuelmitchell@example.com,All-Purpose Cleaner,1000
38820,3882,3,1,34,delivered,2023-06-09,Laura,Wilson,manuelmitchell@example.com,All-Purpose Cleaner,1000
6350,635,3,4,220,paid,2023-01-26,Brandon,Harper,stanleydylan@example.org,All-Purpose Cleaner,1000
18253,1825,3,2,658,delivered,2023-03-15,Lisa,Smith,ftate@example.com,All-Purpose Cleaner,1000
182515,1825,3,2,658,delivered,2023-03-15,Lisa,Smith,ftate@example.com,All-Purpose Cleaner,1000
182516,1825,3,4,658,delivered,2023-03-15,Lisa,Smith,ftate@example.com,All-Purpose Cleaner,1000
27187,2718,3,4,368,open,2023-04-21,Cindy,James,hoffmangreg@example.org,All-Purpose Cleaner,1000
68214,682,3,3,671,paid,2023-01-28,Dana,White,melissa83@example.com,All-Purpose Cleaner,1000
26074,2607,3,1,671,paid,2023-04-18,Dana,White,melissa83@example.com,All-Purpose Cleaner,1000
222413,2224,3,5,695,delivered,2023-04-03,Don,Conley,janice17@example.org,All-Purpose Cleaner,1000
6469,646,3,4,486,delivered,2023-01-26,Keith,Mccoy,bradleyanderson@example.com,All-Purpose Cleaner,1000
64610,646,3,3,486,delivered,2023-01-26,Keith,Mccoy,bradleyanderson@example.com,All-Purpose Cleaner,1000
12867,1286,3,1,258,open,2023-02-19,Aaron,Bernard,perryrodriguez@example.com,All-Purpose Cleaner,1000
128613,1286,3,1,258,open,2023-02-19,Aaron,Bernard,perryrodriguez@example.com,All-Purpose Cleaner,1000
17176,1717,3,1,619,open,2023-03-12,Michael,Hill,bvargas@example.net,All-Purpose Cleaner,1000
31179,3117,3,2,83,paid,2023-05-08,Joseph,Stafford,edwin54@example.com,All-Purpose Cleaner,1000
6537,653,3,3,474,delivered,2023-01-26,Thomas,Conley,chavezkylie@example.net,All-Purpose Cleaner,1000
164512,1645,3,3,534,delivered,2023-03-10,Kevin,Powers,benjaminmarilyn@example.net,All-Purpose Cleaner,1000
65811,658,3,1,872,paid,2023-01-26,Steven,Patterson,gomezmaurice@example.net,All-Purpose Cleaner,1000
29183,2918,3,3,846,open,2023-04-30,Stephen,Flores,zwheeler@example.com,All-Purpose Cleaner,1000
6601,660,3,3,265,paid,2023-01-26,Lauren,Padilla,chrishughes@example.net,All-Purpose Cleaner,1000
29507,2950,3,3,250,open,2023-04-30,Emily,Burns,rwalker@example.com,All-Purpose Cleaner,1000
38384,3838,3,2,923,open,2023-06-07,Tanner,Taylor,iwelch@example.org,All-Purpose Cleaner,1000
25641,2564,3,4,836,delivered,2023-04-16,Ethan,Bailey,shuffman@example.org,All-Purpose Cleaner,1000
36954,3695,3,3,577,paid,2023-05-31,Katherine,Green,lauren02@example.net,All-Purpose Cleaner,1000
369512,3695,3,4,577,paid,2023-05-31,Katherine,Green,lauren02@example.net,All-Purpose Cleaner,1000
36015,3601,3,5,707,paid,2023-05-28,Robert,Perez,katiebrooks@example.net,All-Purpose Cleaner,1000
6699,669,3,3,792,open,2023-01-27,Matthew,Gates,monicamartinez@example.org,All-Purpose Cleaner,1000
28916,2891,3,1,792,delivered,2023-04-28,Matthew,Gates,monicamartinez@example.org,All-Purpose Cleaner,1000
6708,670,3,1,924,open,2023-01-27,Teresa,Scott,eddielambert@example.net,All-Purpose Cleaner,1000
40587,4058,3,4,924,delivered,2023-06-17,Teresa,Scott,eddielambert@example.net,All-Purpose Cleaner,1000
13824,1382,3,2,832,paid,2023-02-23,Corey,Riley,heatherbullock@example.org,All-Purpose Cleaner,1000
13829,1382,3,2,832,paid,2023-02-23,Corey,Riley,heatherbullock@example.org,All-Purpose Cleaner,1000
32253,3225,3,1,832,delivered,2023-05-11,Corey,Riley,heatherbullock@example.org,All-Purpose Cleaner,1000
14594,1459,3,4,952,delivered,2023-02-28,Steven,Mendoza,juliastewart@example.net,All-Purpose Cleaner,1000
25442,2544,3,3,952,paid,2023-04-16,Steven,Mendoza,juliastewart@example.net,All-Purpose Cleaner,1000
43070,4307,3,2,952,delivered,2023-06-28,Steven,Mendoza,juliastewart@example.net,All-Purpose Cleaner,1000
31700,3170,3,5,794,delivered,2023-05-09,Christy,Flores,linda50@example.org,All-Purpose Cleaner,1000
9954,995,3,5,681,paid,2023-02-10,Christina,Navarro,freykenneth@example.com,All-Purpose Cleaner,1000
6816,681,3,4,93,open,2023-01-28,Steven,Flores,ortizshannon@example.com,All-Purpose Cleaner,1000
11920,1192,3,3,93,open,2023-02-17,Steven,Flores,ortizshannon@example.com,All-Purpose Cleaner,1000
420713,4207,3,2,93,open,2023-06-21,Steven,Flores,ortizshannon@example.com,All-Purpose Cleaner,1000
6830,683,3,1,694,delivered,2023-01-28,Melissa,Williams,tyrone18@example.com,All-Purpose Cleaner,1000
34423,3442,3,3,811,open,2023-05-20,Christy,Stevens,contrerastodd@example.net,All-Purpose Cleaner,1000
25072,2507,3,4,52,delivered,2023-04-15,Heather,Howell,rpowers@example.net,All-Purpose Cleaner,1000
6874,687,3,3,414,paid,2023-01-28,Aaron,Sullivan,ysmith@example.org,All-Purpose Cleaner,1000
35238,3523,3,4,414,delivered,2023-05-26,Aaron,Sullivan,ysmith@example.org,All-Purpose Cleaner,1000
151316,1513,3,2,852,paid,2023-03-02,Audrey,Martin,michaelali@example.com,All-Purpose Cleaner,1000
6912,691,3,5,64,delivered,2023-01-28,Rebecca,Ross,maxwellemily@example.net,All-Purpose Cleaner,1000
14946,1494,3,1,64,paid,2023-03-01,Rebecca,Ross,maxwellemily@example.net,All-Purpose Cleaner,1000
17377,1737,3,1,148,open,2023-03-12,Shirley,Blake,msmith@example.net,All-Purpose Cleaner,1000
34679,3467,3,5,148,paid,2023-05-24,Shirley,Blake,msmith@example.net,All-Purpose Cleaner,1000
9991,999,3,5,704,delivered,2023-02-10,Jonathan,Williams,katherinehernandez@example.net,All-Purpose Cleaner,1000
22713,2271,3,2,704,paid,2023-04-04,Jonathan,Williams,katherinehernandez@example.net,All-Purpose Cleaner,1000
32416,3241,3,4,704,delivered,2023-05-11,Jonathan,Williams,katherinehernandez@example.net,All-Purpose Cleaner,1000
8505,850,3,5,294,delivered,2023-02-06,Courtney,Becker,wilkinsonamy@example.net,All-Purpose Cleaner,1000
26840,2684,3,3,294,paid,2023-04-21,Courtney,Becker,wilkinsonamy@example.net,All-Purpose Cleaner,1000
138012,1380,3,1,149,delivered,2023-02-23,John,Dodson,xthompson@example.net,All-Purpose Cleaner,1000
334311,3343,3,3,149,open,2023-05-16,John,Dodson,xthompson@example.net,All-Purpose Cleaner,1000
225111,2251,3,5,897,delivered,2023-04-04,Carla,Mcclain,ichavez@example.net,All-Purpose Cleaner,1000
12782,1278,3,1,858,delivered,2023-02-19,Jeffrey,Jones,david21@example.net,All-Purpose Cleaner,1000
26212,2621,3,1,932,paid,2023-04-19,Madison,Hall,ashleyproctor@example.com,All-Purpose Cleaner,1000
266110,2661,3,2,307,paid,2023-04-20,Benjamin,Dalton,vincent81@example.net,All-Purpose Cleaner,1000
28740,2874,3,5,307,open,2023-04-27,Benjamin,Dalton,vincent81@example.net,All-Purpose Cleaner,1000
19623,1962,3,4,833,paid,2023-03-22,Dakota,Bauer,xdalton@example.org,All-Purpose Cleaner,1000
42000,4200,3,3,833,open,2023-06-21,Dakota,Bauer,xdalton@example.org,All-Purpose Cleaner,1000
17066,1706,3,4,288,open,2023-03-12,Rhonda,Novak,mrangel@example.com,All-Purpose Cleaner,1000
16363,1636,3,1,544,open,2023-03-09,Sophia,Pruitt,orrnancy@example.org,All-Purpose Cleaner,1000
27957,2795,3,5,601,open,2023-04-25,Christina,Taylor,msampson@example.com,All-Purpose Cleaner,1000
7436,743,3,5,659,delivered,2023-02-03,Catherine,Anderson,elizabethbuckley@example.net,All-Purpose Cleaner,1000
74312,743,3,1,659,delivered,2023-02-03,Catherine,Anderson,elizabethbuckley@example.net,All-Purpose Cleaner,1000
12590,1259,3,2,892,paid,2023-02-19,Kelsey,Bailey,wellsmary@example.org,All-Purpose Cleaner,1000
12592,1259,3,1,892,paid,2023-02-19,Kelsey,Bailey,wellsmary@example.org,All-Purpose Cleaner,1000
26397,2639,3,3,892,paid,2023-04-20,Kelsey,Bailey,wellsmary@example.org,All-Purpose Cleaner,1000
7544,754,3,5,417,paid,2023-02-03,Matthew,Sexton,bcox@example.com,All-Purpose Cleaner,1000
10118,1011,3,5,417,delivered,2023-02-11,Matthew,Sexton,bcox@example.com,All-Purpose Cleaner,1000
